week_start,region_id,region_name,metric_name,lakehouse_value,bi_report_value,absolute_delta,severity_score,suspected_driver,recommended_audit
2026-02-02,REG10,Central Field Region 10,repeat_visit_rate,15.4,14.55,0.86,9.5,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-02-02,REG10,Central Field Region 10,technician_utilization,88.94,89.86,0.92,9.5,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-04-13,REG10,Central Field Region 10,technician_utilization,88.37,89.27,0.9,9.5,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-03-23,REG11,Southeast Field Region 11,on_time_arrival_rate,86.78,85.48,1.31,9.5,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-02-09,REG12,Atlantic Field Region 12,repeat_visit_rate,14.14,15.52,1.38,9.5,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-02-16,REG12,Atlantic Field Region 12,technician_utilization,91.06,89.56,1.5,9.5,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-03-16,REG12,Atlantic Field Region 12,cost_per_work_order,139.24,138.02,1.22,9.5,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-03-30,REG01,Mountain Field Region 1,technician_utilization,86.9,87.69,0.79,9.4,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-03-02,REG03,Southeast Field Region 3,first_visit_fix_rate,74.1,73.32,0.78,9.4,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-04-06,REG03,Southeast Field Region 3,repeat_visit_rate,13.73,14.72,0.99,9.4,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-04-13,REG03,Southeast Field Region 3,on_time_arrival_rate,85.24,86.2,0.95,9.4,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-04-27,REG08,Atlantic Field Region 8,on_time_arrival_rate,86.83,88.87,2.04,9.4,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-03-02,REG09,Mountain Field Region 9,first_visit_fix_rate,73.91,72.82,1.08,9.4,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-04-27,REG09,Mountain Field Region 9,technician_utilization,90.74,89.27,1.47,9.4,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-05-04,REG09,Mountain Field Region 9,first_visit_fix_rate,75.4,76.45,1.05,9.4,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-02-09,REG10,Central Field Region 10,repeat_visit_rate,14.69,15.44,0.75,9.4,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-02-09,REG11,Southeast Field Region 11,on_time_arrival_rate,86.39,87.6,1.21,9.4,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-03-30,REG11,Southeast Field Region 11,first_visit_fix_rate,75.09,76.15,1.06,9.4,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-01-12,REG12,Atlantic Field Region 12,technician_utilization,91.87,90.51,1.36,9.4,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-02-16,REG12,Atlantic Field Region 12,on_time_arrival_rate,87.14,85.93,1.2,9.4,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-02-23,REG12,Atlantic Field Region 12,first_visit_fix_rate,66.79,65.76,1.03,9.4,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-02-02,REG03,Southeast Field Region 3,on_time_arrival_rate,84.36,83.54,0.82,9.3,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-02-02,REG03,Southeast Field Region 3,technician_utilization,91.19,90.16,1.02,9.3,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-03-09,REG03,Southeast Field Region 3,repeat_visit_rate,13.9,12.98,0.92,9.3,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-03-23,REG03,Southeast Field Region 3,on_time_arrival_rate,83.55,82.66,0.89,9.3,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-01-12,REG07,Southeast Field Region 7,on_time_arrival_rate,89.19,91.45,2.27,9.3,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-03-02,REG08,Atlantic Field Region 8,cost_per_work_order,129.68,131.65,1.98,9.3,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-01-12,REG09,Mountain Field Region 9,cost_per_work_order,126.01,124.8,1.21,9.3,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-02-09,REG09,Mountain Field Region 9,first_visit_fix_rate,73.63,74.62,0.99,9.3,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-04-06,REG09,Mountain Field Region 9,first_visit_fix_rate,76.14,75.13,1.02,9.3,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-03-23,REG11,Southeast Field Region 11,technician_utilization,89.06,90.42,1.36,9.3,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-01-19,REG12,Atlantic Field Region 12,technician_utilization,91.43,90.08,1.35,9.3,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-02-02,REG12,Atlantic Field Region 12,repeat_visit_rate,14.84,13.69,1.15,9.3,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-02-16,REG12,Atlantic Field Region 12,repeat_visit_rate,13.79,12.56,1.23,9.3,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-03-09,REG12,Atlantic Field Region 12,technician_utilization,87.94,89.29,1.35,9.3,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-03-02,REG03,Southeast Field Region 3,on_time_arrival_rate,83.81,83.03,0.79,9.2,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-04-06,REG03,Southeast Field Region 3,technician_utilization,92.23,91.29,0.94,9.2,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-04-13,REG03,Southeast Field Region 3,technician_utilization,88.36,87.47,0.89,9.2,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-04-27,REG03,Southeast Field Region 3,technician_utilization,90.43,91.33,0.9,9.2,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-04-27,REG08,Atlantic Field Region 8,repeat_visit_rate,13.85,15.92,2.07,9.2,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-01-05,REG09,Mountain Field Region 9,technician_utilization,94.91,93.62,1.29,9.2,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-03-23,REG09,Mountain Field Region 9,technician_utilization,92.81,94.1,1.28,9.2,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-04-06,REG09,Mountain Field Region 9,repeat_visit_rate,11.65,12.89,1.24,9.2,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-04-20,REG12,Atlantic Field Region 12,technician_utilization,86.16,84.95,1.21,9.2,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-02-16,REG08,Atlantic Field Region 8,repeat_visit_rate,12.63,10.72,1.91,9.1,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-01-12,REG09,Mountain Field Region 9,technician_utilization,87.83,89.02,1.19,9.1,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-01-26,REG09,Mountain Field Region 9,on_time_arrival_rate,89.61,90.65,1.04,9.1,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-02-23,REG09,Mountain Field Region 9,technician_utilization,90.7,91.95,1.25,9.1,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-03-16,REG09,Mountain Field Region 9,first_visit_fix_rate,75.77,76.64,0.87,9.1,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-04-06,REG09,Mountain Field Region 9,on_time_arrival_rate,88.2,89.2,1.0,9.1,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-01-26,REG11,Southeast Field Region 11,repeat_visit_rate,12.33,13.45,1.12,9.1,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-02-16,REG11,Southeast Field Region 11,repeat_visit_rate,14.15,13.05,1.1,9.1,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-04-20,REG11,Southeast Field Region 11,technician_utilization,90.7,91.89,1.19,9.1,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-04-27,REG12,Atlantic Field Region 12,technician_utilization,86.16,85.09,1.07,9.1,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-04-06,REG08,Atlantic Field Region 8,repeat_visit_rate,12.62,14.51,1.89,9.0,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-03-02,REG09,Mountain Field Region 9,repeat_visit_rate,10.8,11.82,1.01,9.0,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-03-30,REG09,Mountain Field Region 9,technician_utilization,94.2,93.12,1.08,9.0,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-04-20,REG09,Mountain Field Region 9,technician_utilization,92.4,93.52,1.12,9.0,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-01-05,REG11,Southeast Field Region 11,repeat_visit_rate,14.42,15.39,0.96,9.0,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-01-12,REG11,Southeast Field Region 11,first_visit_fix_rate,76.12,75.37,0.76,9.0,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-02-23,REG12,Atlantic Field Region 12,repeat_visit_rate,14.63,15.54,0.9,9.0,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-03-02,REG12,Atlantic Field Region 12,repeat_visit_rate,13.88,13.0,0.88,9.0,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-04-06,REG12,Atlantic Field Region 12,technician_utilization,91.36,92.39,1.03,9.0,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-01-05,REG07,Southeast Field Region 7,cost_per_work_order,123.04,125.01,1.96,8.9,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-01-26,REG07,Southeast Field Region 7,first_visit_fix_rate,67.46,65.81,1.65,8.9,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-02-16,REG08,Atlantic Field Region 8,cost_per_work_order,135.09,136.7,1.6,8.9,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-02-09,REG09,Mountain Field Region 9,technician_utilization,87.86,86.83,1.03,8.9,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-05-04,REG09,Mountain Field Region 9,on_time_arrival_rate,87.75,86.93,0.82,8.9,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-02-09,REG11,Southeast Field Region 11,repeat_visit_rate,13.29,14.18,0.89,8.9,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-03-02,REG11,Southeast Field Region 11,technician_utilization,91.73,92.73,1.01,8.9,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-03-09,REG11,Southeast Field Region 11,repeat_visit_rate,13.85,14.74,0.89,8.9,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-04-27,REG11,Southeast Field Region 11,technician_utilization,84.54,85.54,1.0,8.9,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-05-04,REG11,Southeast Field Region 11,technician_utilization,87.11,88.13,1.02,8.9,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-03-16,REG12,Atlantic Field Region 12,on_time_arrival_rate,85.04,85.81,0.77,8.9,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-04-13,REG12,Atlantic Field Region 12,technician_utilization,89.93,89.04,0.89,8.9,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-05-04,REG12,Atlantic Field Region 12,on_time_arrival_rate,85.72,84.93,0.79,8.9,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-03-09,REG07,Southeast Field Region 7,cost_per_work_order,126.11,127.93,1.82,8.8,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-01-12,REG09,Mountain Field Region 9,repeat_visit_rate,12.61,13.44,0.82,8.8,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-02-02,REG11,Southeast Field Region 11,technician_utilization,92.87,93.82,0.94,8.8,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-03-09,REG11,Southeast Field Region 11,technician_utilization,91.53,90.65,0.87,8.8,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-03-02,REG12,Atlantic Field Region 12,technician_utilization,90.14,89.3,0.84,8.8,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-01-26,REG08,Atlantic Field Region 8,on_time_arrival_rate,86.69,88.11,1.42,8.7,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-02-23,REG08,Atlantic Field Region 8,on_time_arrival_rate,87.29,85.89,1.41,8.7,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-03-02,REG08,Atlantic Field Region 8,technician_utilization,92.81,94.54,1.72,8.7,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-03-23,REG08,Atlantic Field Region 8,first_visit_fix_rate,78.41,77.16,1.25,8.7,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-03-23,REG08,Atlantic Field Region 8,cost_per_work_order,132.59,131.11,1.47,8.7,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-04-20,REG09,Mountain Field Region 9,repeat_visit_rate,9.94,9.19,0.75,8.7,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-03-02,REG11,Southeast Field Region 11,repeat_visit_rate,14.28,15.03,0.75,8.7,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-03-30,REG07,Southeast Field Region 7,cost_per_work_order,123.14,121.43,1.71,8.6,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-01-19,REG08,Atlantic Field Region 8,cost_per_work_order,133.99,132.61,1.38,8.6,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-02-02,REG08,Atlantic Field Region 8,on_time_arrival_rate,86.57,85.18,1.39,8.6,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-02-09,REG07,Southeast Field Region 7,on_time_arrival_rate,88.34,89.96,1.62,8.5,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-02-02,REG08,Atlantic Field Region 8,first_visit_fix_rate,79.68,78.6,1.08,8.5,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-03-16,REG07,Southeast Field Region 7,repeat_visit_rate,12.53,10.84,1.69,8.4,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-04-20,REG07,Southeast Field Region 7,on_time_arrival_rate,88.54,90.06,1.52,8.4,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-02-02,REG07,Southeast Field Region 7,cost_per_work_order,120.53,121.94,1.41,8.3,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-02-16,REG07,Southeast Field Region 7,repeat_visit_rate,11.61,10.06,1.55,8.3,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-04-20,REG07,Southeast Field Region 7,repeat_visit_rate,11.8,13.38,1.58,8.3,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-02-09,REG08,Atlantic Field Region 8,technician_utilization,94.46,95.78,1.32,8.3,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-03-09,REG08,Atlantic Field Region 8,technician_utilization,93.03,94.32,1.29,8.3,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-03-23,REG08,Atlantic Field Region 8,technician_utilization,94.13,92.77,1.36,8.3,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-01-26,REG07,Southeast Field Region 7,on_time_arrival_rate,87.85,86.5,1.35,8.2,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-02-23,REG07,Southeast Field Region 7,cost_per_work_order,116.46,115.12,1.34,8.2,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-04-13,REG07,Southeast Field Region 7,repeat_visit_rate,11.51,10.02,1.49,8.2,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-01-26,REG08,Atlantic Field Region 8,technician_utilization,93.91,92.66,1.25,8.2,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-03-16,REG08,Atlantic Field Region 8,on_time_arrival_rate,88.01,86.95,1.06,8.2,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-04-13,REG08,Atlantic Field Region 8,on_time_arrival_rate,87.8,88.85,1.06,8.2,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-03-09,REG07,Southeast Field Region 7,on_time_arrival_rate,87.66,86.43,1.23,8.1,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-01-19,REG07,Southeast Field Region 7,first_visit_fix_rate,66.91,65.91,1.0,8.0,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-04-13,REG07,Southeast Field Region 7,on_time_arrival_rate,90.9,89.74,1.16,8.0,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-01-05,REG08,Atlantic Field Region 8,technician_utilization,91.11,90.07,1.05,8.0,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-01-12,REG08,Atlantic Field Region 8,on_time_arrival_rate,86.65,87.51,0.87,8.0,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-01-19,REG08,Atlantic Field Region 8,on_time_arrival_rate,87.36,86.53,0.83,8.0,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-04-13,REG08,Atlantic Field Region 8,repeat_visit_rate,13.22,14.18,0.96,8.0,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-02-09,REG07,Southeast Field Region 7,technician_utilization,91.16,89.82,1.34,7.9,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-02-02,REG08,Atlantic Field Region 8,repeat_visit_rate,13.58,14.45,0.88,7.9,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-02-23,REG08,Atlantic Field Region 8,repeat_visit_rate,11.7,10.89,0.81,7.9,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-03-02,REG08,Atlantic Field Region 8,on_time_arrival_rate,85.75,84.95,0.79,7.9,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-01-05,REG07,Southeast Field Region 7,on_time_arrival_rate,88.25,87.26,0.99,7.8,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-02-02,REG07,Southeast Field Region 7,first_visit_fix_rate,68.15,69.0,0.86,7.8,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-02-02,REG07,Southeast Field Region 7,technician_utilization,88.61,89.79,1.18,7.8,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-05-04,REG07,Southeast Field Region 7,first_visit_fix_rate,66.85,67.73,0.88,7.8,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-02-09,REG08,Atlantic Field Region 8,repeat_visit_rate,13.13,13.91,0.78,7.8,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-02-23,REG08,Atlantic Field Region 8,technician_utilization,90.1,89.29,0.81,7.8,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-03-23,REG08,Atlantic Field Region 8,repeat_visit_rate,11.99,11.19,0.8,7.8,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-02-23,REG07,Southeast Field Region 7,on_time_arrival_rate,88.79,87.87,0.92,7.7,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-01-12,REG07,Southeast Field Region 7,technician_utilization,91.13,92.12,0.99,7.6,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-02-16,REG07,Southeast Field Region 7,technician_utilization,91.3,92.3,1.0,7.6,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-02-23,REG07,Southeast Field Region 7,technician_utilization,88.76,89.76,1.0,7.6,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-01-12,REG07,Southeast Field Region 7,repeat_visit_rate,11.38,12.19,0.81,7.5,timezone boundary,Check service date conversion between local appointment time and UTC event time
2026-03-09,REG07,Southeast Field Region 7,technician_utilization,91.59,92.46,0.87,7.5,technician reassignment,Rebuild technician ownership bridge for reassigned work orders
2026-04-27,REG07,Southeast Field Region 7,repeat_visit_rate,12.11,11.3,0.81,7.5,missing cancellation filter,Validate cancellation flag logic against appointment status history
2026-03-02,REG07,Southeast Field Region 7,technician_utilization,92.49,91.67,0.82,7.4,late arriving work order status,Recompute weekly gold table after late status watermark and compare closed orders
2026-04-13,REG07,Southeast Field Region 7,technician_utilization,89.29,88.5,0.79,7.4,duplicate appointment event,Deduplicate appointment events before metric aggregation
2026-01-26,REG07,Southeast Field Region 7,technician_utilization,91.59,90.83,0.75,7.3,timezone boundary,Check service date conversion between local appointment time and UTC event time
