event_id,event_date,entity_id,event_type,severity,estimated_impact
EV0380,2026-04-10,FIE025,qa_check,Medium,24375
EV0381,2026-04-11,FIE014,experiment,Low,37031
EV0382,2026-04-12,FIE030,qa_check,Medium,30750
EV0383,2026-04-13,FIE003,handoff,Medium,9286
EV0384,2026-04-14,FIE023,experiment,High,10339
EV0385,2026-04-15,FIE030,qa_check,Medium,4088
EV0386,2026-04-16,FIE020,exception,Low,12267
EV0387,2026-04-17,FIE006,handoff,Medium,4388
EV0388,2026-04-18,FIE022,qa_check,Medium,16108
EV0389,2026-04-19,FIE005,launch,Low,20606
EV0390,2026-04-20,FIE009,handoff,High,23718
EV0391,2026-04-21,FIE017,handoff,Medium,42439
EV0392,2026-04-22,FIE012,experiment,Low,51289
EV0393,2026-04-23,FIE023,exception,High,45408
EV0394,2026-04-24,FIE027,exception,Medium,21624
EV0395,2026-04-25,FIE022,qa_check,Medium,610
EV0396,2026-04-26,FIE029,experiment,High,20124
EV0397,2026-04-27,FIE020,exception,High,42196
EV0398,2026-04-28,FIE024,launch,Medium,39004
EV0399,2026-04-29,FIE004,qa_check,Low,20063
EV0400,2026-04-30,FIE008,exception,Medium,33713
EV0401,2026-05-01,FIE030,experiment,Medium,34269
EV0402,2026-05-02,FIE006,experiment,Medium,34090
EV0403,2026-05-03,FIE002,stakeholder_request,Medium,45665
EV0404,2026-05-04,FIE023,launch,Low,1225
EV0405,2026-05-05,FIE033,handoff,Medium,4742
EV0406,2026-05-06,FIE027,handoff,Medium,48048
EV0407,2026-05-07,FIE035,launch,High,35207
EV0408,2026-05-08,FIE034,qa_check,High,45127
EV0409,2026-05-09,FIE024,handoff,Medium,2765
EV0410,2026-05-10,FIE004,experiment,Low,2195
EV0411,2026-05-11,FIE024,experiment,Medium,14128
EV0412,2026-05-12,FIE022,exception,Medium,40892
EV0413,2026-05-13,FIE001,launch,Medium,43740
EV0414,2026-05-14,FIE033,launch,High,10220
EV0415,2026-05-15,FIE036,handoff,High,27225
EV0416,2026-05-16,FIE015,launch,Medium,32226
EV0417,2026-05-17,FIE033,stakeholder_request,Low,9543
EV0418,2026-05-18,FIE022,launch,High,20899
EV0419,2026-05-19,FIE024,launch,High,38880
EV0420,2026-05-20,FIE016,exception,Low,28284
EV0421,2026-01-01,FIE002,launch,Low,12240
EV0422,2026-01-02,FIE009,qa_check,Medium,27319
EV0423,2026-01-03,FIE002,handoff,Low,39273
EV0424,2026-01-04,FIE025,experiment,Low,6887
EV0425,2026-01-05,FIE027,launch,Low,36807
EV0426,2026-01-06,FIE012,stakeholder_request,High,18591
EV0427,2026-01-07,FIE003,exception,Low,47606
EV0428,2026-01-08,FIE003,exception,Low,20743
EV0429,2026-01-09,FIE024,qa_check,Low,47347
EV0430,2026-01-10,FIE020,launch,Low,34574
EV0431,2026-01-11,FIE036,launch,Medium,12315
EV0432,2026-01-12,FIE003,handoff,Medium,46165
EV0433,2026-01-13,FIE028,experiment,Medium,41812
EV0434,2026-01-14,FIE025,stakeholder_request,Medium,14590
EV0435,2026-01-15,FIE002,handoff,Low,20295
EV0436,2026-01-16,FIE024,experiment,Medium,37788
EV0437,2026-01-17,FIE036,stakeholder_request,High,3720
EV0438,2026-01-18,FIE012,experiment,Low,6644
EV0439,2026-01-19,FIE021,stakeholder_request,High,42616
EV0440,2026-01-20,FIE002,exception,Medium,34793
EV0441,2026-01-21,FIE005,experiment,Low,8372
EV0442,2026-01-22,FIE027,experiment,Low,16143
EV0443,2026-01-23,FIE021,qa_check,Low,40743
EV0444,2026-01-24,FIE020,stakeholder_request,Low,9619
EV0445,2026-01-25,FIE022,qa_check,High,20074
EV0446,2026-01-26,FIE027,exception,Medium,9117
EV0447,2026-01-27,FIE022,exception,Medium,21250
EV0448,2026-01-28,FIE012,handoff,Low,25687
EV0449,2026-01-29,FIE012,exception,High,49853
EV0450,2026-01-30,FIE013,launch,High,18430
EV0451,2026-01-31,FIE022,exception,Low,39047
EV0452,2026-02-01,FIE009,exception,High,34615
EV0453,2026-02-02,FIE018,experiment,High,4178
EV0454,2026-02-03,FIE027,handoff,Low,44010
EV0455,2026-02-04,FIE026,handoff,Medium,46092
EV0456,2026-02-05,FIE027,handoff,High,33940
EV0457,2026-02-06,FIE014,qa_check,High,48676
EV0458,2026-02-07,FIE036,exception,High,4558
EV0459,2026-02-08,FIE002,launch,Medium,49112
EV0460,2026-02-09,FIE019,stakeholder_request,High,18835
EV0461,2026-02-10,FIE007,launch,High,44854
EV0462,2026-02-11,FIE033,qa_check,Low,49772
EV0463,2026-02-12,FIE021,experiment,Medium,9823
EV0464,2026-02-13,FIE016,handoff,High,36828
EV0465,2026-02-14,FIE027,experiment,Medium,16817
EV0466,2026-02-15,FIE032,exception,Medium,48565
EV0467,2026-02-16,FIE031,handoff,Low,2646
EV0468,2026-02-17,FIE012,stakeholder_request,Medium,36519
EV0469,2026-02-18,FIE020,qa_check,Low,51483
EV0470,2026-02-19,FIE022,experiment,Medium,4281
EV0471,2026-02-20,FIE030,handoff,Low,11929
EV0472,2026-02-21,FIE026,launch,High,25302
EV0473,2026-02-22,FIE012,exception,Low,44307
EV0474,2026-02-23,FIE034,experiment,High,6417
EV0475,2026-02-24,FIE028,stakeholder_request,Low,38163
EV0476,2026-02-25,FIE028,qa_check,Medium,21083
EV0477,2026-02-26,FIE036,qa_check,Low,11496
EV0478,2026-02-27,FIE028,qa_check,High,27842
EV0479,2026-02-28,FIE035,handoff,Medium,49701
EV0480,2026-03-01,FIE002,stakeholder_request,Medium,3997
EV0481,2026-03-02,FIE017,launch,Low,41731
EV0482,2026-03-03,FIE028,experiment,Low,31012
EV0483,2026-03-04,FIE022,launch,High,37480
EV0484,2026-03-05,FIE010,exception,Medium,22627
EV0485,2026-03-06,FIE013,experiment,High,41882
EV0486,2026-03-07,FIE007,launch,Low,22693
EV0487,2026-03-08,FIE020,qa_check,Low,18234
EV0488,2026-03-09,FIE007,experiment,High,42725
EV0489,2026-03-10,FIE035,qa_check,High,49230
EV0490,2026-03-11,FIE025,qa_check,High,5677
EV0491,2026-03-12,FIE005,qa_check,Medium,37719
EV0492,2026-03-13,FIE013,exception,High,1928
EV0493,2026-03-14,FIE034,stakeholder_request,Low,28683
EV0494,2026-03-15,FIE009,launch,Medium,33500
EV0495,2026-03-16,FIE001,exception,Low,19428
EV0496,2026-03-17,FIE036,exception,Medium,18979
EV0497,2026-03-18,FIE004,qa_check,Medium,30498
EV0498,2026-03-19,FIE027,stakeholder_request,Low,7667
EV0499,2026-03-20,FIE036,qa_check,Low,25308
EV0500,2026-03-21,FIE028,stakeholder_request,Low,36444
EV0501,2026-03-22,FIE016,experiment,Medium,38996
EV0502,2026-03-23,FIE003,qa_check,High,41360
EV0503,2026-03-24,FIE029,launch,Low,1486
EV0504,2026-03-25,FIE023,exception,Low,29932
EV0505,2026-03-26,FIE022,handoff,Low,27284
EV0506,2026-03-27,FIE024,launch,High,50668
EV0507,2026-03-28,FIE031,exception,High,38979
EV0508,2026-03-29,FIE019,handoff,Low,11312
EV0509,2026-03-30,FIE002,qa_check,High,11972
EV0510,2026-03-31,FIE018,exception,Low,15298
EV0511,2026-04-01,FIE009,stakeholder_request,Medium,16419
EV0512,2026-04-02,FIE013,qa_check,High,31935
EV0513,2026-04-03,FIE023,exception,Medium,4893
EV0514,2026-04-04,FIE030,launch,High,33297
EV0515,2026-04-05,FIE011,exception,Low,15268
EV0516,2026-04-06,FIE027,handoff,Medium,31348
EV0517,2026-04-07,FIE017,qa_check,Medium,16319
EV0518,2026-04-08,FIE002,handoff,Low,15270
EV0519,2026-04-09,FIE025,stakeholder_request,Low,14040
EV0520,2026-04-10,FIE027,experiment,Medium,46519
EV0521,2026-04-11,FIE029,stakeholder_request,Low,6684
EV0522,2026-04-12,FIE016,exception,Medium,48099
EV0523,2026-04-13,FIE033,qa_check,Medium,46017
EV0524,2026-04-14,FIE029,stakeholder_request,High,9050
EV0525,2026-04-15,FIE028,launch,High,44297
EV0526,2026-04-16,FIE035,stakeholder_request,Medium,37661
EV0527,2026-04-17,FIE014,launch,Low,47968
EV0528,2026-04-18,FIE018,stakeholder_request,Low,5897
EV0529,2026-04-19,FIE007,qa_check,Medium,51069
EV0530,2026-04-20,FIE010,launch,Medium,21048
EV0531,2026-04-21,FIE005,handoff,High,17871
EV0532,2026-04-22,FIE011,stakeholder_request,High,25093
EV0533,2026-04-23,FIE018,experiment,Medium,11723
EV0534,2026-04-24,FIE008,exception,Medium,15285
EV0535,2026-04-25,FIE022,launch,Medium,18126
EV0536,2026-04-26,FIE019,launch,Medium,10460
EV0537,2026-04-27,FIE012,experiment,Low,28518
EV0538,2026-04-28,FIE032,handoff,High,20550
EV0539,2026-04-29,FIE017,launch,Medium,24281
EV0540,2026-04-30,FIE036,experiment,High,19333
EV0541,2026-05-01,FIE023,qa_check,High,15466
EV0542,2026-05-02,FIE014,experiment,Medium,23388
EV0543,2026-05-03,FIE017,exception,Low,31242
EV0544,2026-05-04,FIE035,handoff,Medium,19777
EV0545,2026-05-05,FIE008,experiment,Medium,10553
EV0546,2026-05-06,FIE019,stakeholder_request,Low,51438
EV0547,2026-05-07,FIE010,experiment,Medium,5002
EV0548,2026-05-08,FIE031,launch,Medium,48306
EV0549,2026-05-09,FIE025,stakeholder_request,Low,24453
EV0550,2026-05-10,FIE030,handoff,Medium,22144
EV0551,2026-05-11,FIE007,experiment,High,40349
EV0552,2026-05-12,FIE006,experiment,Medium,7100
EV0553,2026-05-13,FIE010,stakeholder_request,Medium,43752
EV0554,2026-05-14,FIE006,exception,Low,3477
EV0555,2026-05-15,FIE035,experiment,Medium,3595
EV0556,2026-05-16,FIE004,experiment,Medium,27727
EV0557,2026-05-17,FIE020,stakeholder_request,Low,34163
EV0558,2026-05-18,FIE022,exception,Medium,11156
EV0559,2026-05-19,FIE028,launch,Medium,50785
EV0560,2026-05-20,FIE023,stakeholder_request,High,10858
EV0561,2026-01-01,FIE013,handoff,Medium,46746
EV0562,2026-01-02,FIE014,stakeholder_request,Low,11861
EV0563,2026-01-03,FIE031,experiment,Low,12923
EV0564,2026-01-04,FIE004,experiment,Low,41491
EV0565,2026-01-05,FIE021,stakeholder_request,Low,15130
EV0566,2026-01-06,FIE018,qa_check,High,29458
EV0567,2026-01-07,FIE012,launch,Medium,17190
EV0568,2026-01-08,FIE005,experiment,High,31662
EV0569,2026-01-09,FIE031,qa_check,Medium,16224
EV0570,2026-01-10,FIE022,experiment,Medium,45213
EV0571,2026-01-11,FIE006,stakeholder_request,Medium,26657
EV0572,2026-01-12,FIE015,qa_check,High,32673
EV0573,2026-01-13,FIE021,stakeholder_request,Low,15944
EV0574,2026-01-14,FIE032,exception,High,1014
EV0575,2026-01-15,FIE029,qa_check,Low,49512
EV0576,2026-01-16,FIE021,exception,Medium,32301
EV0577,2026-01-17,FIE020,handoff,High,26926
EV0578,2026-01-18,FIE030,stakeholder_request,High,8587
EV0579,2026-01-19,FIE005,stakeholder_request,Medium,39271
EV0580,2026-01-20,FIE032,qa_check,Low,9527
EV0581,2026-01-21,FIE031,stakeholder_request,High,8749
EV0582,2026-01-22,FIE036,handoff,Low,43716
EV0583,2026-01-23,FIE006,launch,High,1002
EV0584,2026-01-24,FIE005,launch,Low,40744
EV0585,2026-01-25,FIE025,exception,High,25649
EV0586,2026-01-26,FIE030,launch,High,964
EV0587,2026-01-27,FIE034,qa_check,High,46043
EV0588,2026-01-28,FIE017,launch,High,45487
EV0589,2026-01-29,FIE004,qa_check,Low,43743
EV0590,2026-01-30,FIE023,launch,Medium,5888
EV0591,2026-01-31,FIE012,exception,High,34717
EV0592,2026-02-01,FIE006,experiment,Low,47140
EV0593,2026-02-02,FIE034,launch,High,37244
EV0594,2026-02-03,FIE004,launch,Medium,6259
EV0595,2026-02-04,FIE027,launch,High,43056
EV0596,2026-02-05,FIE014,experiment,High,21666
EV0597,2026-02-06,FIE019,exception,Medium,43181
EV0598,2026-02-07,FIE014,launch,Medium,32781
EV0599,2026-02-08,FIE004,exception,Low,5517
EV0600,2026-02-09,FIE006,exception,Medium,3818
EV0601,2026-02-10,FIE019,experiment,Low,10117
EV0602,2026-02-11,FIE028,launch,Medium,47812
EV0603,2026-02-12,FIE020,qa_check,Low,27199
EV0604,2026-02-13,FIE002,experiment,Low,38859
EV0605,2026-02-14,FIE027,experiment,High,7369
EV0606,2026-02-15,FIE019,exception,Low,51578
EV0607,2026-02-16,FIE012,qa_check,High,26567
EV0608,2026-02-17,FIE034,launch,High,31285
EV0609,2026-02-18,FIE036,stakeholder_request,High,22227
EV0610,2026-02-19,FIE025,experiment,Low,33896
EV0611,2026-02-20,FIE017,handoff,High,47665
EV0612,2026-02-21,FIE001,stakeholder_request,High,5539
EV0613,2026-02-22,FIE030,launch,High,14671
EV0614,2026-02-23,FIE036,qa_check,Medium,28890
EV0615,2026-02-24,FIE027,qa_check,Low,5838
EV0616,2026-02-25,FIE016,qa_check,High,6230
EV0617,2026-02-26,FIE015,handoff,Low,23591
EV0618,2026-02-27,FIE018,stakeholder_request,Medium,15212
EV0619,2026-02-28,FIE016,handoff,Medium,51451
EV0620,2026-03-01,FIE005,handoff,High,49857
EV0621,2026-03-02,FIE012,exception,High,15505
EV0622,2026-03-03,FIE018,experiment,High,22259
EV0623,2026-03-04,FIE003,experiment,Medium,6605
EV0624,2026-03-05,FIE028,handoff,High,25020
EV0625,2026-03-06,FIE012,qa_check,Medium,42278
EV0626,2026-03-07,FIE014,handoff,Low,30393
EV0627,2026-03-08,FIE015,qa_check,Low,37859
EV0628,2026-03-09,FIE015,experiment,High,4647
EV0629,2026-03-10,FIE008,handoff,Medium,38341
EV0630,2026-03-11,FIE014,qa_check,Low,25657
EV0631,2026-03-12,FIE036,qa_check,Low,41446
EV0632,2026-03-13,FIE014,launch,Low,43203
EV0633,2026-03-14,FIE024,qa_check,Low,29911
EV0634,2026-03-15,FIE014,exception,Low,2997
EV0635,2026-03-16,FIE010,exception,Medium,6996
EV0636,2026-03-17,FIE003,exception,Low,25420
EV0637,2026-03-18,FIE035,handoff,Medium,35208
EV0638,2026-03-19,FIE027,stakeholder_request,Low,20982
EV0639,2026-03-20,FIE004,handoff,Medium,20748
EV0640,2026-03-21,FIE028,experiment,Medium,30006
EV0641,2026-03-22,FIE032,exception,Low,16172
EV0642,2026-03-23,FIE005,experiment,Low,50518
EV0643,2026-03-24,FIE031,launch,Medium,11274
EV0644,2026-03-25,FIE018,stakeholder_request,High,23869
EV0645,2026-03-26,FIE017,experiment,Medium,36186
EV0646,2026-03-27,FIE012,launch,High,29568
EV0647,2026-03-28,FIE036,stakeholder_request,High,10197
EV0648,2026-03-29,FIE027,handoff,Low,19835
EV0649,2026-03-30,FIE030,exception,Medium,5792
EV0650,2026-03-31,FIE002,experiment,High,20874
EV0651,2026-04-01,FIE001,exception,High,909
EV0652,2026-04-02,FIE012,handoff,Medium,28365
EV0653,2026-04-03,FIE001,launch,Low,46411
EV0654,2026-04-04,FIE025,experiment,Medium,9172
EV0655,2026-04-05,FIE007,exception,Medium,24788
EV0656,2026-04-06,FIE009,launch,High,9276
EV0657,2026-04-07,FIE030,handoff,Low,30061
EV0658,2026-04-08,FIE008,qa_check,Medium,7415
EV0659,2026-04-09,FIE016,launch,High,29921
EV0660,2026-04-10,FIE015,stakeholder_request,Low,29459
EV0661,2026-04-11,FIE018,launch,High,46076
EV0662,2026-04-12,FIE034,handoff,Low,8487
EV0663,2026-04-13,FIE005,handoff,Medium,28819
EV0664,2026-04-14,FIE017,exception,High,8596
EV0665,2026-04-15,FIE024,experiment,Low,43822
EV0666,2026-04-16,FIE014,experiment,Low,39922
EV0667,2026-04-17,FIE032,experiment,High,50137
EV0668,2026-04-18,FIE027,exception,Medium,31382
EV0669,2026-04-19,FIE005,experiment,Medium,41924
EV0670,2026-04-20,FIE001,qa_check,High,12630
EV0671,2026-04-21,FIE011,exception,Low,38894
EV0672,2026-04-22,FIE029,stakeholder_request,Low,41740
EV0673,2026-04-23,FIE021,stakeholder_request,High,28473
EV0674,2026-04-24,FIE004,launch,High,33105
EV0675,2026-04-25,FIE035,experiment,Medium,14187
EV0676,2026-04-26,FIE020,qa_check,Low,545
EV0677,2026-04-27,FIE022,launch,Low,15756
EV0678,2026-04-28,FIE018,experiment,High,46151
EV0679,2026-04-29,FIE002,exception,Medium,20919
EV0680,2026-04-30,FIE029,launch,Medium,43335
EV0681,2026-05-01,FIE009,exception,Medium,43467
EV0682,2026-05-02,FIE019,launch,Medium,44101
EV0683,2026-05-03,FIE011,launch,High,30006
EV0684,2026-05-04,FIE010,qa_check,Medium,20037
EV0685,2026-05-05,FIE003,launch,Low,27428
EV0686,2026-05-06,FIE025,qa_check,High,18530
EV0687,2026-05-07,FIE027,exception,Low,44607
EV0688,2026-05-08,FIE010,stakeholder_request,High,13184
EV0689,2026-05-09,FIE030,experiment,High,20310
EV0690,2026-05-10,FIE020,qa_check,High,14979
EV0691,2026-05-11,FIE017,launch,Medium,51833
EV0692,2026-05-12,FIE021,launch,Low,32130
EV0693,2026-05-13,FIE008,qa_check,Medium,8849
EV0694,2026-05-14,FIE020,experiment,Low,33174
EV0695,2026-05-15,FIE023,launch,High,25975
EV0696,2026-05-16,FIE007,stakeholder_request,High,16273
EV0697,2026-05-17,FIE032,stakeholder_request,Low,20065
EV0698,2026-05-18,FIE029,launch,High,30239
EV0699,2026-05-19,FIE036,experiment,Low,34714
EV0700,2026-05-20,FIE010,stakeholder_request,Low,44272
EV0701,2026-01-01,FIE002,experiment,High,21482
EV0702,2026-01-02,FIE031,stakeholder_request,High,26922
EV0703,2026-01-03,FIE036,launch,High,36345
EV0704,2026-01-04,FIE028,stakeholder_request,High,28267
EV0705,2026-01-05,FIE016,handoff,Medium,27348
EV0706,2026-01-06,FIE021,launch,Low,7809
EV0707,2026-01-07,FIE012,stakeholder_request,High,37496
EV0708,2026-01-08,FIE014,handoff,Low,26094
EV0709,2026-01-09,FIE004,experiment,High,50348
EV0710,2026-01-10,FIE034,launch,Low,27543
EV0711,2026-01-11,FIE036,handoff,High,44843
EV0712,2026-01-12,FIE013,experiment,Low,38508
EV0713,2026-01-13,FIE002,qa_check,Medium,1831
EV0714,2026-01-14,FIE031,experiment,Low,8045
EV0715,2026-01-15,FIE033,launch,Medium,16833
EV0716,2026-01-16,FIE008,experiment,High,12403
EV0717,2026-01-17,FIE013,launch,Medium,4020
EV0718,2026-01-18,FIE035,exception,Medium,50733
EV0719,2026-01-19,FIE030,handoff,High,21400
EV0720,2026-01-20,FIE022,stakeholder_request,High,50022
EV0721,2026-01-21,FIE024,launch,Medium,32739
EV0722,2026-01-22,FIE014,qa_check,Medium,27737
EV0723,2026-01-23,FIE004,qa_check,Low,33185
EV0724,2026-01-24,FIE006,stakeholder_request,High,51688
EV0725,2026-01-25,FIE008,qa_check,Medium,23626
EV0726,2026-01-26,FIE025,qa_check,High,48621
EV0727,2026-01-27,FIE020,handoff,Low,39753
EV0728,2026-01-28,FIE010,experiment,Medium,28012
EV0729,2026-01-29,FIE022,launch,High,29853
EV0730,2026-01-30,FIE021,launch,High,51600
EV0731,2026-01-31,FIE008,experiment,Medium,44814
EV0732,2026-02-01,FIE032,experiment,Low,51619
EV0733,2026-02-02,FIE021,launch,Medium,19349
EV0734,2026-02-03,FIE025,exception,Low,12762
EV0735,2026-02-04,FIE009,launch,High,19941
EV0736,2026-02-05,FIE013,exception,Low,2861
EV0737,2026-02-06,FIE030,handoff,High,32510
EV0738,2026-02-07,FIE019,handoff,Medium,783
EV0739,2026-02-08,FIE021,qa_check,Medium,10788
EV0740,2026-02-09,FIE010,stakeholder_request,Medium,36543
EV0741,2026-02-10,FIE029,launch,Low,30926
EV0742,2026-02-11,FIE006,exception,Low,25645
EV0743,2026-02-12,FIE034,handoff,Low,37310
EV0744,2026-02-13,FIE004,exception,Low,18633
EV0745,2026-02-14,FIE021,handoff,Medium,3598
EV0746,2026-02-15,FIE002,handoff,High,41860
EV0747,2026-02-16,FIE015,experiment,Medium,45480
EV0748,2026-02-17,FIE012,launch,Low,44487
EV0749,2026-02-18,FIE023,handoff,Low,21652
EV0750,2026-02-19,FIE036,qa_check,High,3185
EV0751,2026-02-20,FIE020,stakeholder_request,Low,13509
EV0752,2026-02-21,FIE033,experiment,Low,30068
EV0753,2026-02-22,FIE024,exception,High,35562
EV0754,2026-02-23,FIE026,qa_check,Low,20340
EV0755,2026-02-24,FIE032,experiment,Medium,6566
EV0756,2026-02-25,FIE013,experiment,Medium,24160
EV0757,2026-02-26,FIE013,stakeholder_request,Medium,32871
EV0758,2026-02-27,FIE031,launch,Low,3729
EV0759,2026-02-28,FIE001,handoff,Medium,25494
EV0760,2026-03-01,FIE014,experiment,Low,5591
